Tanggal,Interval Mulai,Interval Selesai,t (interval),count,durasi aktif,lag1,lag2,lag3,lag4,lag5,lag6,avg30,avg60,delta1,label
2026-05-22 00:00:00,2026-05-22 14:43:51,2026-05-22 14:53:43,1156,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 14:53:49,2026-05-22 15:03:43,1157,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 15:03:50,2026-05-22 15:13:44,1158,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 15:13:55,2026-05-22 15:23:44,1159,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 15:23:50,2026-05-22 15:33:44,1160,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 15:33:50,2026-05-22 15:43:44,1161,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 15:43:50,2026-05-22 15:53:44,1162,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 15:53:51,2026-05-22 16:03:44,1163,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 16:03:50,2026-05-22 16:13:44,1164,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 16:13:50,2026-05-22 16:23:44,1165,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 16:23:51,2026-05-22 16:33:44,1166,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 16:33:50,2026-05-22 16:43:44,1167,4,34.2,0,0,0,0,0,0,1.333,0.667,4,sedang
2026-05-22 00:00:00,2026-05-22 16:43:50,2026-05-22 16:53:44,1168,20,167.001,4,0,0,0,0,0,8,4,16,tinggi
2026-05-22 00:00:00,2026-05-22 16:53:50,2026-05-22 17:03:44,1169,31,264.503,20,4,0,0,0,0,18.333,9.167,11,tinggi
2026-05-22 00:00:00,2026-05-22 17:03:51,2026-05-22 17:13:44,1170,18,153.6,31,20,4,0,0,0,23,12.167,-13,tinggi
2026-05-22 00:00:00,2026-05-22 17:13:52,2026-05-22 17:23:44,1171,15,128.002,18,31,20,4,0,0,21.333,14.667,-3,tinggi
2026-05-22 00:00:00,2026-05-22 17:23:51,2026-05-22 17:33:44,1172,27,230.403,15,18,31,20,4,0,20,19.167,12,tinggi
2026-05-22 00:00:00,2026-05-22 17:33:50,2026-05-22 17:43:44,1173,5,38.1,27,15,18,31,20,4,15.667,19.333,-22,tinggi
2026-05-22 00:00:00,2026-05-22 17:43:51,2026-05-22 17:53:44,1174,0,0,5,27,15,18,31,20,10.667,16,-5,rendah
2026-05-22 00:00:00,2026-05-22 17:53:51,2026-05-22 18:03:45,1175,0,0,0,5,27,15,18,31,1.667,10.833,0,rendah
2026-05-22 00:00:00,2026-05-22 18:03:52,2026-05-22 18:13:45,1176,0,0,0,0,5,27,15,18,0,7.833,0,rendah
2026-05-22 00:00:00,2026-05-22 18:13:56,2026-05-22 18:23:45,1177,0,0,0,0,0,5,27,15,0,5.333,0,rendah
2026-05-22 00:00:00,2026-05-22 18:23:56,2026-05-22 18:33:45,1178,0,0,0,0,0,0,5,27,0,0.833,0,rendah
2026-05-22 00:00:00,2026-05-22 18:33:52,2026-05-22 18:43:45,1179,0,0,0,0,0,0,0,5,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 18:43:53,2026-05-22 18:53:44,1180,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 18:53:52,2026-05-22 19:03:45,1181,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 19:03:51,2026-05-22 19:13:45,1182,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 19:13:52,2026-05-22 19:23:45,1183,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 19:23:54,2026-05-22 19:33:45,1184,27,223.604,0,0,0,0,0,0,9,4.5,27,tinggi
2026-05-22 00:00:00,2026-05-22 19:33:52,2026-05-22 19:43:45,1185,34,288.3,27,0,0,0,0,0,20.333,10.167,7,tinggi
2026-05-22 00:00:00,2026-05-22 19:43:51,2026-05-22 19:53:45,1186,28,238.603,34,27,0,0,0,0,29.667,14.833,-6,tinggi
2026-05-22 00:00:00,2026-05-22 19:53:52,2026-05-22 20:03:45,1187,19,176.806,28,34,27,0,0,0,27,18,-9,tinggi
2026-05-22 00:00:00,2026-05-22 20:03:56,2026-05-22 20:13:45,1188,15,128.6,19,28,34,27,0,0,20.667,20.5,-4,tinggi
2026-05-22 00:00:00,2026-05-22 20:13:52,2026-05-22 20:23:45,1189,1,8.6,15,19,28,34,27,0,11.667,20.667,-14,sedang
2026-05-22 00:00:00,2026-05-22 20:23:51,2026-05-22 20:33:45,1190,26,222.105,1,15,19,28,34,27,14,20.5,25,tinggi
2026-05-22 00:00:00,2026-05-22 20:33:53,2026-05-22 20:43:45,1191,29,245.906,26,1,15,19,28,34,18.667,19.667,3,tinggi
2026-05-22 00:00:00,2026-05-22 20:43:52,2026-05-22 20:53:45,1192,26,222.305,29,26,1,15,19,28,27,19.333,-3,tinggi
2026-05-22 00:00:00,2026-05-22 20:53:56,2026-05-22 21:03:45,1193,6,51.6,26,29,26,1,15,19,20.333,17.167,-20,tinggi
2026-05-22 00:00:00,2026-05-22 21:03:53,2026-05-22 21:13:45,1194,19,159.202,6,26,29,26,1,15,17,17.833,13,tinggi
2026-05-22 00:00:00,2026-05-22 21:13:56,2026-05-22 21:23:45,1195,18,167.745,19,6,26,29,26,1,14.333,20.667,-1,tinggi
2026-05-22 00:00:00,2026-05-22 21:23:55,2026-05-22 21:33:45,1196,6,65.066,18,19,6,26,29,26,14.333,17.333,-12,tinggi
2026-05-22 00:00:00,2026-05-22 21:33:51,2026-05-22 21:43:45,1197,4,34.201,6,18,19,6,26,29,9.333,13.167,-2,sedang
2026-05-22 00:00:00,2026-05-22 21:43:53,2026-05-22 21:53:45,1198,6,46.002,4,6,18,19,6,26,5.333,9.833,2,tinggi
2026-05-22 00:00:00,2026-05-22 21:53:53,2026-05-22 22:03:45,1199,21,179.601,6,4,6,18,19,6,10.333,12.333,15,tinggi
2026-05-22 00:00:00,2026-05-22 22:03:52,2026-05-22 22:13:46,1200,17,139.8,21,6,4,6,18,19,14.667,12,-4,tinggi
2026-05-22 00:00:00,2026-05-22 22:13:56,2026-05-22 22:23:45,1201,0,0,17,21,6,4,6,18,12.667,9,-17,rendah
2026-05-22 00:00:00,2026-05-22 22:23:51,2026-05-22 22:33:45,1202,0,0,0,17,21,6,4,6,5.667,8,0,rendah
2026-05-22 00:00:00,2026-05-22 22:33:52,2026-05-22 22:43:46,1203,1,8.601,0,0,17,21,6,4,0.333,7.5,1,sedang
2026-05-22 00:00:00,2026-05-22 22:43:54,2026-05-22 22:53:46,1204,0,0,1,0,0,17,21,6,0.333,6.5,-1,rendah
2026-05-22 00:00:00,2026-05-22 22:53:53,2026-05-22 23:03:46,1205,0,0,0,1,0,0,17,21,0.333,3,0,rendah
2026-05-22 00:00:00,2026-05-22 23:03:53,2026-05-22 23:13:46,1206,0,0,0,0,1,0,0,17,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 23:13:52,2026-05-22 23:23:46,1207,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 23:23:52,2026-05-22 23:33:46,1208,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 23:33:54,2026-05-22 23:43:46,1209,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 23:43:54,2026-05-22 23:53:46,1210,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-22 23:53:52,2026-05-23 00:03:46,1211,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 00:03:57,2026-05-23 00:13:46,1212,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 00:13:53,2026-05-23 00:23:46,1213,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 00:23:53,2026-05-23 00:33:46,1214,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 00:33:57,2026-05-23 00:43:46,1215,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 00:43:55,2026-05-23 00:53:46,1216,12,103.1,0,0,0,0,0,0,4,2,12,tinggi
2026-05-23 00:00:00,2026-05-23 00:53:53,2026-05-23 01:03:46,1217,16,133.2,12,0,0,0,0,0,9.333,4.667,4,tinggi
2026-05-23 00:00:00,2026-05-23 01:03:53,2026-05-23 01:13:46,1218,27,227.601,16,12,0,0,0,0,18.333,9.167,11,tinggi
2026-05-23 00:00:00,2026-05-23 01:13:54,2026-05-23 01:23:46,1219,2,11,27,16,12,0,0,0,15,9.5,-25,sedang
2026-05-23 00:00:00,2026-05-23 01:23:53,2026-05-23 01:33:46,1220,4,31.1,2,27,16,12,0,0,11,10.167,2,sedang
2026-05-23 00:00:00,2026-05-23 01:33:53,2026-05-23 01:43:46,1221,19,162.801,4,2,27,16,12,0,8.333,13.333,15,tinggi
2026-05-23 00:00:00,2026-05-23 01:43:53,2026-05-23 01:53:46,1222,22,188.401,19,4,2,27,16,12,15,15,3,tinggi
2026-05-23 00:00:00,2026-05-23 01:53:57,2026-05-23 02:03:46,1223,20,170.8,22,19,4,2,27,16,20.333,15.667,-2,tinggi
2026-05-23 00:00:00,2026-05-23 02:03:53,2026-05-23 02:13:47,1224,31,259.403,20,22,19,4,2,27,24.333,16.333,11,tinggi
2026-05-23 00:00:00,2026-05-23 02:13:54,2026-05-23 02:23:47,1225,19,156.002,31,20,22,19,4,2,23.333,19.167,-12,tinggi
2026-05-23 00:00:00,2026-05-23 02:23:53,2026-05-23 02:33:47,1226,25,227.94,19,31,20,22,19,4,25,22.667,6,tinggi
2026-05-23 00:00:00,2026-05-23 02:33:53,2026-05-23 02:43:47,1227,0,0,25,19,31,20,22,19,14.667,19.5,-25,rendah
2026-05-23 00:00:00,2026-05-23 02:43:54,2026-05-23 02:53:47,1228,0,0,0,25,19,31,20,22,8.333,15.833,0,rendah
2026-05-23 00:00:00,2026-05-23 02:53:53,2026-05-23 03:03:47,1229,0,0,0,0,25,19,31,20,0,12.5,0,rendah
2026-05-23 00:00:00,2026-05-23 03:03:55,2026-05-23 03:13:47,1230,0,0,0,0,0,25,19,31,0,7.333,0,rendah
2026-05-23 00:00:00,2026-05-23 03:13:59,2026-05-23 03:23:47,1231,0,0,0,0,0,0,25,19,0,4.167,0,rendah
2026-05-23 00:00:00,2026-05-23 03:23:54,2026-05-23 03:33:47,1232,0,0,0,0,0,0,0,25,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 03:33:54,2026-05-23 03:43:47,1233,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 03:43:59,2026-05-23 03:53:47,1234,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 03:53:55,2026-05-23 04:03:47,1235,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 04:03:55,2026-05-23 04:13:47,1236,2,17.2,0,0,0,0,0,0,0.667,0.333,2,sedang
2026-05-23 00:00:00,2026-05-23 04:13:58,2026-05-23 04:23:47,1237,6,51.5,2,0,0,0,0,0,2.667,1.333,4,tinggi
2026-05-23 00:00:00,2026-05-23 04:23:54,2026-05-23 04:33:47,1238,0,0,6,2,0,0,0,0,2.667,1.333,-6,rendah
2026-05-23 00:00:00,2026-05-23 04:33:54,2026-05-23 04:43:48,1239,0,0,0,6,2,0,0,0,2,1.333,0,rendah
2026-05-23 00:00:00,2026-05-23 04:43:54,2026-05-23 04:53:47,1240,0,0,0,0,6,2,0,0,0,1.333,0,rendah
2026-05-23 00:00:00,2026-05-23 04:53:54,2026-05-23 05:03:47,1241,0,0,0,0,0,6,2,0,0,1.333,0,rendah
2026-05-23 00:00:00,2026-05-23 05:03:55,2026-05-23 05:13:47,1242,0,0,0,0,0,0,6,2,0,1,0,rendah
2026-05-23 00:00:00,2026-05-23 05:13:54,2026-05-23 05:23:48,1243,13,111.401,0,0,0,0,0,6,4.333,2.167,13,tinggi
2026-05-23 00:00:00,2026-05-23 05:23:54,2026-05-23 05:33:48,1244,23,192,13,0,0,0,0,0,12,6,10,tinggi
2026-05-23 00:00:00,2026-05-23 05:33:55,2026-05-23 05:43:48,1245,7,59.994,23,13,0,0,0,0,14.333,7.167,-16,tinggi
2026-05-23 00:00:00,2026-05-23 05:43:54,2026-05-23 05:53:48,1246,1,8.6,7,23,13,0,0,0,10.333,7.333,-6,sedang
2026-05-23 00:00:00,2026-05-23 05:53:57,2026-05-23 06:03:48,1247,0,0,1,7,23,13,0,0,2.667,7.333,-1,rendah
2026-05-23 00:00:00,2026-05-23 06:03:56,2026-05-23 06:13:48,1248,0,0,0,1,7,23,13,0,0.333,7.333,0,rendah
2026-05-23 00:00:00,2026-05-23 06:13:55,2026-05-23 06:23:48,1249,0,0,0,0,1,7,23,13,0,5.167,0,rendah
2026-05-23 00:00:00,2026-05-23 06:23:55,2026-05-23 06:33:48,1250,0,0,0,0,0,1,7,23,0,1.333,0,rendah
2026-05-23 00:00:00,2026-05-23 06:33:54,2026-05-23 06:43:48,1251,0,0,0,0,0,0,1,7,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 06:43:54,2026-05-23 06:53:48,1252,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 06:53:57,2026-05-23 07:03:48,1253,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 07:03:55,2026-05-23 07:13:48,1254,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 07:13:59,2026-05-23 07:23:48,1255,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 07:23:59,2026-05-23 07:33:48,1256,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 07:33:57,2026-05-23 07:43:48,1257,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 07:43:55,2026-05-23 07:53:48,1258,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 07:53:56,2026-05-23 08:03:48,1259,1,8.6,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-23 00:00:00,2026-05-23 08:03:56,2026-05-23 08:13:49,1260,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-23 00:00:00,2026-05-23 08:13:55,2026-05-23 08:23:48,1261,1,8.6,0,1,0,0,0,0,0.667,0.333,1,sedang
2026-05-23 00:00:00,2026-05-23 08:23:55,2026-05-23 08:33:48,1262,0,0,1,0,1,0,0,0,0.333,0.333,-1,rendah
2026-05-23 00:00:00,2026-05-23 08:33:55,2026-05-23 08:43:49,1263,0,0,0,1,0,1,0,0,0.333,0.333,0,rendah
2026-05-23 00:00:00,2026-05-23 08:43:56,2026-05-23 08:53:49,1264,0,0,0,0,1,0,1,0,0,0.333,0,rendah
2026-05-23 00:00:00,2026-05-23 08:53:54,2026-05-23 09:03:49,1265,0,0,0,0,0,1,0,1,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 09:03:55,2026-05-23 09:13:49,1266,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 09:13:55,2026-05-23 09:23:49,1267,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 09:23:54,2026-05-23 09:33:49,1268,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 09:33:57,2026-05-23 09:43:49,1269,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 09:43:55,2026-05-23 09:53:49,1270,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 09:53:56,2026-05-23 10:03:49,1271,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 10:03:55,2026-05-23 10:13:49,1272,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 10:13:56,2026-05-23 10:23:49,1273,1,8.5,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-23 00:00:00,2026-05-23 10:24:00,2026-05-23 10:33:49,1274,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-23 00:00:00,2026-05-23 10:33:56,2026-05-23 10:43:49,1275,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 10:43:55,2026-05-23 10:53:49,1276,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 10:53:55,2026-05-23 11:03:49,1277,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 11:03:57,2026-05-23 11:13:49,1278,2,14.3,0,0,0,0,1,0,0.667,0.5,2,sedang
2026-05-23 00:00:00,2026-05-23 11:13:56,2026-05-23 11:23:49,1279,0,0,2,0,0,0,0,1,0.667,0.333,-2,rendah
2026-05-23 00:00:00,2026-05-23 11:23:56,2026-05-23 11:33:49,1280,0,0,0,2,0,0,0,0,0.667,0.333,0,rendah
2026-05-23 00:00:00,2026-05-23 11:33:56,2026-05-23 11:43:50,1281,0,0,0,0,2,0,0,0,0,0.333,0,rendah
2026-05-23 00:00:00,2026-05-23 11:43:56,2026-05-23 11:53:49,1282,8,68.101,0,0,0,2,0,0,2.667,1.667,8,tinggi
2026-05-23 00:00:00,2026-05-23 11:53:56,2026-05-23 12:03:49,1283,1,8.2,8,0,0,0,2,0,3,1.833,-7,sedang
2026-05-23 00:00:00,2026-05-23 12:03:56,2026-05-23 12:13:50,1284,0,0,1,8,0,0,0,2,3,1.5,-1,rendah
2026-05-23 00:00:00,2026-05-23 12:13:57,2026-05-23 12:23:50,1285,0,0,0,1,8,0,0,0,0.333,1.5,0,rendah
2026-05-23 00:00:00,2026-05-23 12:23:57,2026-05-23 12:33:50,1286,0,0,0,0,1,8,0,0,0,1.5,0,rendah
2026-05-23 00:00:00,2026-05-23 12:33:57,2026-05-23 12:43:50,1287,0,0,0,0,0,1,8,0,0,1.5,0,rendah
2026-05-23 00:00:00,2026-05-23 12:43:57,2026-05-23 12:53:50,1288,0,0,0,0,0,0,1,8,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 12:53:57,2026-05-23 13:03:50,1289,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 13:04:00,2026-05-23 13:13:50,1290,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 13:13:57,2026-05-23 13:23:50,1291,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 13:23:57,2026-05-23 13:33:50,1292,1,8.5,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-23 00:00:00,2026-05-23 13:33:59,2026-05-23 13:43:50,1293,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-23 00:00:00,2026-05-23 13:44:07,2026-05-23 13:53:50,1294,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 13:53:58,2026-05-23 14:03:50,1295,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 14:03:58,2026-05-23 14:13:50,1296,1,8.5,0,0,0,1,0,0,0.333,0.333,1,sedang
2026-05-23 00:00:00,2026-05-23 14:13:57,2026-05-23 14:23:50,1297,0,0,1,0,0,0,1,0,0.333,0.333,-1,rendah
2026-05-23 00:00:00,2026-05-23 14:24:02,2026-05-23 14:33:50,1298,0,0,0,1,0,0,0,1,0.333,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 14:33:57,2026-05-23 14:43:50,1299,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 14:43:58,2026-05-23 14:53:50,1300,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 14:53:57,2026-05-23 15:03:50,1301,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 15:04:00,2026-05-23 15:13:50,1302,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 15:13:58,2026-05-23 15:23:51,1303,8,68.203,0,0,0,0,0,0,2.667,1.333,8,tinggi
2026-05-23 00:00:00,2026-05-23 15:24:02,2026-05-23 15:33:51,1304,1,8.5,8,0,0,0,0,0,3,1.5,-7,sedang
2026-05-23 00:00:00,2026-05-23 15:33:58,2026-05-23 15:43:51,1305,15,123.301,1,8,0,0,0,0,8,4,14,tinggi
2026-05-23 00:00:00,2026-05-23 15:43:57,2026-05-23 15:53:51,1306,7,54.1,15,1,8,0,0,0,7.667,5.167,-8,tinggi
2026-05-23 00:00:00,2026-05-23 15:53:58,2026-05-23 16:03:51,1307,3,25.5,7,15,1,8,0,0,8.333,5.667,-4,sedang
2026-05-23 00:00:00,2026-05-23 16:03:58,2026-05-23 16:13:51,1308,6,51,3,7,15,1,8,0,5.333,6.667,3,tinggi
2026-05-23 00:00:00,2026-05-23 16:13:58,2026-05-23 16:23:51,1309,1,8.5,6,3,7,15,1,8,3.333,5.5,-5,sedang
2026-05-23 00:00:00,2026-05-23 16:23:59,2026-05-23 16:33:51,1310,0,0,1,6,3,7,15,1,2.333,5.333,-1,rendah
2026-05-23 00:00:00,2026-05-23 16:33:59,2026-05-23 16:43:51,1311,0,0,0,1,6,3,7,15,0.333,2.833,0,rendah
2026-05-23 00:00:00,2026-05-23 16:43:59,2026-05-23 16:53:51,1312,0,0,0,0,1,6,3,7,0,1.667,0,rendah
2026-05-23 00:00:00,2026-05-23 16:54:03,2026-05-23 17:03:51,1313,1,8.5,0,0,0,1,6,3,0.333,1.333,1,sedang
2026-05-23 00:00:00,2026-05-23 17:03:59,2026-05-23 17:13:51,1314,0,0,1,0,0,0,1,6,0.333,0.333,-1,rendah
2026-05-23 00:00:00,2026-05-23 17:13:58,2026-05-23 17:23:51,1315,13,111.101,0,1,0,0,0,1,4.667,2.333,13,tinggi
2026-05-23 00:00:00,2026-05-23 17:23:58,2026-05-23 17:33:51,1316,23,195.404,13,0,1,0,0,0,12,6.167,10,tinggi
2026-05-23 00:00:00,2026-05-23 17:34:02,2026-05-23 17:43:51,1317,0,0,23,13,0,1,0,0,12,6.167,-23,rendah
2026-05-23 00:00:00,2026-05-23 17:43:59,2026-05-23 17:53:52,1318,20,169.902,0,23,13,0,1,0,14.333,9.5,20,tinggi
2026-05-23 00:00:00,2026-05-23 17:54:07,2026-05-23 18:03:52,1319,30,254.7,20,0,23,13,0,1,16.667,14.333,10,tinggi
2026-05-23 00:00:00,2026-05-23 18:04:01,2026-05-23 18:13:52,1320,31,255.202,30,20,0,23,13,0,27,19.5,1,tinggi
2026-05-23 00:00:00,2026-05-23 18:14:00,2026-05-23 18:23:52,1321,21,178.404,31,30,20,0,23,13,27.333,20.833,-10,tinggi
2026-05-23 00:00:00,2026-05-23 18:24:09,2026-05-23 18:33:52,1322,6,51.001,21,31,30,20,0,23,19.333,18,-15,tinggi
2026-05-23 00:00:00,2026-05-23 18:33:59,2026-05-23 18:43:52,1323,15,127.4,6,21,31,30,20,0,14,20.5,9,tinggi
2026-05-23 00:00:00,2026-05-23 18:43:59,2026-05-23 18:53:52,1324,33,280.003,15,6,21,31,30,20,18,22.667,18,tinggi
2026-05-23 00:00:00,2026-05-23 18:53:58,2026-05-23 19:03:52,1325,37,313.5,33,15,6,21,31,30,28.333,23.833,4,tinggi
2026-05-23 00:00:00,2026-05-23 19:03:59,2026-05-23 19:13:52,1326,29,245.801,37,33,15,6,21,31,33,23.5,-8,tinggi
2026-05-23 00:00:00,2026-05-23 19:13:59,2026-05-23 19:23:52,1327,28,237.4,29,37,33,15,6,21,31.333,24.667,-1,tinggi
2026-05-23 00:00:00,2026-05-23 19:24:00,2026-05-23 19:33:52,1328,0,0,28,29,37,33,15,6,19,23.667,-28,rendah
2026-05-23 00:00:00,2026-05-23 19:33:58,2026-05-23 19:43:52,1329,1,8.5,0,28,29,37,33,15,9.667,21.333,1,sedang
2026-05-23 00:00:00,2026-05-23 19:44:00,2026-05-23 19:53:52,1330,0,0,1,0,28,29,37,33,0.333,15.833,-1,rendah
2026-05-23 00:00:00,2026-05-23 19:53:59,2026-05-23 20:03:52,1331,0,0,0,1,0,28,29,37,0.333,9.667,0,rendah
2026-05-23 00:00:00,2026-05-23 20:04:00,2026-05-23 20:13:52,1332,0,0,0,0,1,0,28,29,0,4.833,0,rendah
2026-05-23 00:00:00,2026-05-23 20:13:59,2026-05-23 20:23:52,1333,0,0,0,0,0,1,0,28,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 20:23:59,2026-05-23 20:33:53,1334,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-23 00:00:00,2026-05-23 20:34:05,2026-05-23 20:43:53,1335,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 20:44:01,2026-05-23 20:53:53,1336,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 20:54:00,2026-05-23 21:03:53,1337,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 21:04:00,2026-05-23 21:13:53,1338,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 21:14:00,2026-05-23 21:23:53,1339,6,51.3,0,0,0,0,0,0,2,1,6,tinggi
2026-05-23 00:00:00,2026-05-23 21:24:00,2026-05-23 21:33:53,1340,10,85.3,6,0,0,0,0,0,5.333,2.667,4,tinggi
2026-05-23 00:00:00,2026-05-23 21:34:00,2026-05-23 21:43:53,1341,18,153.7,10,6,0,0,0,0,11.333,5.667,8,tinggi
2026-05-23 00:00:00,2026-05-23 21:44:04,2026-05-23 21:53:53,1342,23,196.202,18,10,6,0,0,0,17,9.5,5,tinggi
2026-05-23 00:00:00,2026-05-23 21:54:09,2026-05-23 22:03:53,1343,14,119.6,23,18,10,6,0,0,18.333,11.833,-9,tinggi
2026-05-23 00:00:00,2026-05-23 22:04:01,2026-05-23 22:13:53,1344,9,70.7,14,23,18,10,6,0,15.333,13.333,-5,tinggi
2026-05-23 00:00:00,2026-05-23 22:14:00,2026-05-23 22:23:53,1345,0,0,9,14,23,18,10,6,7.667,12.333,-9,rendah
2026-05-23 00:00:00,2026-05-23 22:24:04,2026-05-23 22:33:53,1346,0,0,0,9,14,23,18,10,3,10.667,0,rendah
2026-05-23 00:00:00,2026-05-23 22:34:00,2026-05-23 22:43:53,1347,0,0,0,0,9,14,23,18,0,7.667,0,rendah
2026-05-23 00:00:00,2026-05-23 22:44:01,2026-05-23 22:53:53,1348,0,0,0,0,0,9,14,23,0,3.833,0,rendah
2026-05-23 00:00:00,2026-05-23 22:54:02,2026-05-23 23:03:53,1349,0,0,0,0,0,0,9,14,0,1.5,0,rendah
